Play #,State,Action,Reward,Next State,Terminated
73,"[ 0.1597724   0.8711081   0.39465308 -1.0992963   0.39681464 -0.09112288
  0.          0.        ]",3,0.494792358672698,"[ 0.1637353   0.8457951   0.40220243 -1.1233826   0.39048702 -0.12655327
  0.          0.        ]",0
73,"[ 0.1637353   0.8457951   0.40220243 -1.1233826   0.39048702 -0.12655327
  0.          0.        ]",3,0.679721929701374,"[ 0.16775742  0.8199234   0.4097713  -1.1478039   0.38243458 -0.16104837
  0.          0.        ]",0
73,"[ 0.16775742  0.8199234   0.4097713  -1.1478039   0.38243458 -0.16104837
  0.          0.        ]",3,0.947441961617586,"[ 0.17186451  0.79351085  0.4206074  -1.1712673   0.37191695 -0.21035297
  0.          0.        ]",0
73,"[ 0.17186451  0.79351085  0.4206074  -1.1712673   0.37191695 -0.21035297
  0.          0.        ]",3,1.17082431716202,"[ 0.17606278  0.76654774  0.43217367 -1.1952078   0.35886702 -0.26099798
  0.          0.        ]",0
73,"[ 0.17606278  0.76654774  0.43217367 -1.1952078   0.35886702 -0.26099798
  0.          0.        ]",0,1.37779308628069,"[ 0.18026046  0.7389868   0.4321813  -1.2218878   0.3458173  -0.26099506
  0.          0.        ]",0
73,"[ 0.18026046  0.7389868   0.4321813  -1.2218878   0.3458173  -0.26099506
  0.          0.        ]",0,1.41478265382,"[ 0.18445769  0.71082777  0.43218866 -1.2485678   0.3327677  -0.26099202
  0.          0.        ]",0
73,"[ 0.18445769  0.71082777  0.43218866 -1.2485678   0.3327677  -0.26099202
  0.          0.        ]",0,1.44973312565844,"[ 0.18865433  0.68207103  0.43219575 -1.2752478   0.31971824 -0.26098898
  0.          0.        ]",0
73,"[ 0.18865433  0.68207103  0.43219575 -1.2752478   0.31971824 -0.26098898
  0.          0.        ]",0,1.48222511704728,"[ 0.19285068  0.65271634  0.43220258 -1.3019279   0.30666894 -0.2609859
  0.          0.        ]",0
73,"[ 0.19285068  0.65271634  0.43220258 -1.3019279   0.30666894 -0.2609859
  0.          0.        ]",0,1.51166249814156,"[ 0.19704637  0.6227639   0.43220916 -1.3286082   0.2936198  -0.26098287
  0.          0.        ]",0
73,"[ 0.19704637  0.6227639   0.43220916 -1.3286082   0.2936198  -0.26098287
  0.          0.        ]",0,1.53735117617944,"[ 0.20124178  0.5922136   0.43221545 -1.3552883   0.28057086 -0.2609798
  0.          0.        ]",0
73,"[ 0.20124178  0.5922136   0.43221545 -1.3552883   0.28057086 -0.2609798
  0.          0.        ]",0,1.55835606299053,"[ 0.2054368   0.56106555  0.4322215  -1.3819686   0.26752204 -0.26097676
  0.          0.        ]",0
73,"[ 0.2054368   0.56106555  0.4322215  -1.3819686   0.26752204 -0.26097676
  0.          0.        ]",0,1.57358582923436,"[ 0.20963125  0.52931964  0.43222722 -1.408649    0.2544734  -0.26097375
  0.          0.        ]",0
73,"[ 0.20963125  0.52931964  0.43222722 -1.408649    0.2544734  -0.26097375
  0.          0.        ]",0,1.58156468306197,"[ 0.21382551  0.49697602  0.43223277 -1.4353293   0.24142487 -0.2609707
  0.          0.        ]",0
73,"[ 0.21382551  0.49697602  0.43223277 -1.4353293   0.24142487 -0.2609707
  0.          0.        ]",0,1.5804565099578,"[ 0.21801929  0.46403456  0.432238   -1.4620098   0.22837651 -0.26096764
  0.          0.        ]",0
73,"[ 0.21801929  0.46403456  0.432238   -1.4620098   0.22837651 -0.26096764
  0.          0.        ]",0,1.56783406722059,"[ 0.22221279  0.43049535  0.43224302 -1.4886905   0.21532828 -0.2609646
  0.          0.        ]",0
73,"[ 0.22221279  0.43049535  0.43224302 -1.4886905   0.21532828 -0.2609646
  0.          0.        ]",0,1.54060094792672,"[ 0.2264059   0.39635825  0.4322477  -1.5153711   0.20228022 -0.26096147
  0.          0.        ]",0
73,"[ 0.2264059   0.39635825  0.4322477  -1.5153711   0.20228022 -0.26096147
  0.          0.        ]",0,1.49459972994612,"[ 0.23059873  0.36162344  0.43225208 -1.5420518   0.1892323  -0.26095837
  0.          0.        ]",0
73,"[ 0.23059873  0.36162344  0.43225208 -1.5420518   0.1892323  -0.26095837
  0.          0.        ]",0,1.42452582291165,"[ 0.23479128  0.32629073  0.43225622 -1.5687325   0.17618455 -0.2609554
  0.          0.        ]",0
73,"[ 0.23479128  0.32629073  0.43225622 -1.5687325   0.17618455 -0.2609554
  0.          0.        ]",0,1.32335608314972,"[ 0.23898363  0.2903603   0.43226004 -1.5954132   0.16313693 -0.26095235
  0.          0.        ]",0
73,"[ 0.23898363  0.2903603   0.43226004 -1.5954132   0.16313693 -0.26095235
  0.          0.        ]",0,1.18230306491776,"[ 0.2431757   0.2538321   0.4322636  -1.6220938   0.15008949 -0.26094925
  0.          0.        ]",0
73,"[ 0.2431757   0.2538321   0.4322636  -1.6220938   0.15008949 -0.26094925
  0.          0.        ]",0,0.990478762809573,"[ 0.24736747  0.21670611  0.43226686 -1.6487747   0.1370422  -0.26094615
  0.          0.        ]",0
73,"[ 0.24736747  0.21670611  0.43226686 -1.6487747   0.1370422  -0.26094615
  0.          0.        ]",0,0.735561811398952,"[ 0.25155917  0.17898245  0.43226987 -1.6754555   0.12399504 -0.2609431
  0.          0.        ]",0
73,"[ 0.25155917  0.17898245  0.43226987 -1.6754555   0.12399504 -0.2609431
  0.          0.        ]",0,0.405290391308512,"[ 0.25575066  0.14066099  0.4322726  -1.7021364   0.11094803 -0.2609401
  0.          0.        ]",0
73,"[ 0.25575066  0.14066099  0.4322726  -1.7021364   0.11094803 -0.2609401
  0.          0.        ]",0,-0.008964405167802,"[ 0.25994188  0.10174178  0.43227515 -1.7288173   0.09790119 -0.26093704
  0.          0.        ]",0
73,"[ 0.25994188  0.10174178  0.43227515 -1.7288173   0.09790119 -0.26093704
  0.          0.        ]",0,-0.506940867449742,"[ 0.26413307  0.06222483  0.43227735 -1.7554983   0.08485449 -0.260934
  0.          0.        ]",0
73,"[ 0.26413307  0.06222483  0.43227735 -1.7554983   0.08485449 -0.260934
  0.          0.        ]",0,-1.074188374286,"[ 0.26832408  0.02211014  0.4322793  -1.7821791   0.07180793 -0.260931
  0.          0.        ]",0
73,"[ 0.26832408  0.02211014  0.4322793  -1.7821791   0.07180793 -0.260931
  0.          0.        ]",0,18.3190553233901,"[ 0.27251512 -0.01860229  0.43228096 -1.8088601   0.05876154 -0.26092792
  1.          1.        ]",0
73,"[ 0.27251512 -0.01860229  0.43228096 -1.8088601   0.05876154 -0.26092792
  1.          1.        ]",0,-100,"[ 2.7626094e-01 -4.4561137e-02  4.0149546e-01 -4.1036997e-03
 -1.5053173e-02  2.3259058e-07  1.0000000e+00  1.0000000e+00]",1
74,"[-0.0017148   1.4000363  -0.1737     -0.483732    0.00199376  0.03934567
  0.          0.        ]",0,-1.46013193573415,"[-0.00342979  1.3885759  -0.17346524 -0.50936043  0.00393783  0.03888594
  0.          0.        ]",0
74,"[-0.00342979  1.3885759  -0.17346524 -0.50936043  0.00393783  0.03888594
  0.          0.        ]",0,-1.52332884059427,"[-0.00514479  1.3765146  -0.17347129 -0.5360647   0.00588089  0.03886509
  0.          0.        ]",0
74,"[-0.00514479  1.3765146  -0.17347129 -0.5360647   0.00588089  0.03886509
  0.          0.        ]",0,-1.47257352715812,"[-0.00685987  1.3638531  -0.17347702 -0.5627381   0.00782372  0.0388605
  0.          0.        ]",0
74,"[-0.00685987  1.3638531  -0.17347702 -0.5627381   0.00782372  0.0388605
  0.          0.        ]",0,-1.42290601088826,"[-0.00857506  1.3505917  -0.17348275 -0.58940774  0.00976626  0.03885433
  0.          0.        ]",0
74,"[-0.00857506  1.3505917  -0.17348275 -0.58940774  0.00976626  0.03885433
  0.          0.        ]",0,-1.3722246075715,"[-0.01029024  1.3367302  -0.17348851 -0.61607605  0.0117085   0.03884822
  0.          0.        ]",0
74,"[-0.01029024  1.3367302  -0.17348851 -0.61607605  0.0117085   0.03884822
  0.          0.        ]",0,-1.32064203736897,"[-0.01200552  1.322269   -0.17349425 -0.6427446   0.01365046  0.03884326
  0.          0.        ]",0
74,"[-0.01200552  1.322269   -0.17349425 -0.6427446   0.01365046  0.03884326
  0.          0.        ]",0,-1.26811674038439,"[-0.01372089  1.3072076  -0.17349996 -0.66941315  0.01559213  0.03883704
  0.          0.        ]",0
74,"[-0.01372089  1.3072076  -0.17349996 -0.66941315  0.01559213  0.03883704
  0.          0.        ]",0,-1.21485233744352,"[-0.01543627  1.2915461  -0.17350565 -0.6960818   0.01753354  0.03883198
  0.          0.        ]",0
74,"[-0.01543627  1.2915461  -0.17350565 -0.6960818   0.01753354  0.03883198
  0.          0.        ]",0,-1.16090999104773,"[-0.01715164  1.2752848  -0.1735113  -0.7227505   0.01947467  0.03882631
  0.          0.        ]",0
74,"[-0.01715164  1.2752848  -0.1735113  -0.7227505   0.01947467  0.03882631
  0.          0.        ]",0,-1.10641982474749,"[-0.01886721  1.2584236  -0.17351696 -0.74941933  0.02141555  0.03882081
  0.          0.        ]",0
74,"[-0.01886721  1.2584236  -0.17351696 -0.74941933  0.02141555  0.03882081
  0.          0.        ]",0,-1.05138983514388,"[-0.02058277  1.2409623  -0.17352259 -0.776088    0.02335611  0.0388149
  0.          0.        ]",0
74,"[-0.02058277  1.2409623  -0.17352259 -0.776088    0.02335611  0.0388149
  0.          0.        ]",0,-0.99596979078342,"[-0.02229843  1.2229009  -0.17352822 -0.80275697  0.02529643  0.03881008
  0.          0.        ]",0
74,"[-0.02229843  1.2229009  -0.17352822 -0.80275697  0.02529643  0.03881008
  0.          0.        ]",0,-0.940149580586478,"[-0.02401409  1.2042396  -0.1735338  -0.8294258   0.02723643  0.03880362
  0.          0.        ]",0
74,"[-0.02401409  1.2042396  -0.1735338  -0.8294258   0.02723643  0.03880362
  0.          0.        ]",0,-0.884029909563992,"[-0.02572985  1.1849784  -0.1735394  -0.8560947   0.02917619  0.03879863
  0.          0.        ]",0
74,"[-0.02572985  1.1849784  -0.1735394  -0.8560947   0.02917619  0.03879863
  0.          0.        ]",0,-0.827602507177573,"[-0.0274457   1.165117   -0.17354494 -0.8827637   0.03111568  0.03879308
  0.          0.        ]",0
74,"[-0.0274457   1.165117   -0.17354494 -0.8827637   0.03111568  0.03879308
  0.          0.        ]",0,-0.77097296714993,"[-0.02916155  1.1446558  -0.17355047 -0.90943277  0.03305483  0.038787
  0.          0.        ]",0
74,"[-0.02916155  1.1446558  -0.17355047 -0.90943277  0.03305483  0.038787
  0.          0.        ]",0,-0.71407856146169,"[-0.0308775   1.1235945  -0.173556   -0.9361018   0.03499372  0.03878115
  0.          0.        ]",0
74,"[-0.0308775   1.1235945  -0.173556   -0.9361018   0.03499372  0.03878115
  0.          0.        ]",0,-0.657030184715978,"[-0.03259354  1.1019331  -0.17356151 -0.9627709   0.03693236  0.03877636
  0.          0.        ]",0
74,"[-0.03259354  1.1019331  -0.17356151 -0.9627709   0.03693236  0.03877636
  0.          0.        ]",0,-0.599836568759798,"[-0.03430958  1.079672   -0.17356697 -0.98944     0.0388707   0.0387704
  0.          0.        ]",0
74,"[-0.03430958  1.079672   -0.17356697 -0.98944     0.0388707   0.0387704
  0.          0.        ]",0,-0.542495391128568,"[-0.03602562  1.0568106  -0.17357242 -1.0161092   0.04080878  0.03876551
  0.          0.        ]",0
74,"[-0.03602562  1.0568106  -0.17357242 -1.0161092   0.04080878  0.03876551
  0.          0.        ]",0,-0.485056122153765,"[-0.03774176  1.0333494  -0.17357782 -1.0427784   0.04274662  0.03876012
  0.          0.        ]",0
74,"[-0.03774176  1.0333494  -0.17357782 -1.0427784   0.04274662  0.03876012
  0.          0.        ]",1,-0.903073432068679,"[-0.03954039  1.009274   -0.18392082 -1.0701395   0.04676437  0.08036228
  0.          0.        ]",0
74,"[-0.03954039  1.009274   -0.18392082 -1.0701395   0.04676437  0.08036228
  0.          0.        ]",1,-0.91250567097549,"[-0.04140587  0.9846002  -0.19230166 -1.0968112   0.05245525  0.11382774
  0.          0.        ]",0
74,"[-0.04140587  0.9846002  -0.19230166 -1.0968112   0.05245525  0.11382774
  0.          0.        ]",1,-1.05462812444242,"[-0.043332    0.9593136  -0.1998983  -1.1241125   0.05967386  0.14438498
  0.          0.        ]",0
74,"[-0.043332    0.9593136  -0.1998983  -1.1241125   0.05967386  0.14438498
  0.          0.        ]",0,-0.862738753069436,"[-0.04525728  0.9334063  -0.1998323  -1.1517385   0.06689209  0.14436445
  0.          0.        ]",0
74,"[-0.04525728  0.9334063  -0.1998323  -1.1517385   0.06689209  0.14436445
  0.          0.        ]",0,-0.712854130041251,"[-0.04718275  0.9068998  -0.19983189 -1.1784093   0.07411028  0.14436385
  0.          0.        ]",0
74,"[-0.04718275  0.9068998  -0.19983189 -1.1784093   0.07411028  0.14436385
  0.          0.        ]",1,-1.0848004584239,"[-0.0491786   0.87977946 -0.20868163 -1.2058235   0.08311681  0.18013039
  0.          0.        ]",0
74,"[-0.0491786   0.87977946 -0.20868163 -1.2058235   0.08311681  0.18013039
  0.          0.        ]",1,-1.08309628063938,"[-0.05123472  0.8520624  -0.21621874 -1.2324973   0.09362759  0.21021548
  0.          0.        ]",0
74,"[-0.05123472  0.8520624  -0.21621874 -1.2324973   0.09362759  0.21021548
  0.          0.        ]",0,-0.866077231809243,"[-0.05329094  0.82374674 -0.21621752 -1.2591732   0.10413827  0.21021359
  0.          0.        ]",0
74,"[-0.05329094  0.82374674 -0.21621752 -1.2591732   0.10413827  0.21021359
  0.          0.        ]",0,-0.809785508368066,"[-0.05534725  0.7948325  -0.21621616 -1.2858491   0.11464891  0.21021259
  0.          0.        ]",0
74,"[-0.05534725  0.7948325  -0.21621616 -1.2858491   0.11464891  0.21021259
  0.          0.        ]",0,-0.753671131215924,"[-0.05740366  0.76531994 -0.21621466 -1.3125249   0.12515952  0.2102118
  0.          0.        ]",0
74,"[-0.05740366  0.76531994 -0.21621466 -1.3125249   0.12515952  0.2102118
  0.          0.        ]",0,-0.697769558555564,"[-0.05946026  0.7352087  -0.21621299 -1.3392007   0.13567004  0.21021032
  0.          0.        ]",0
74,"[-0.05946026  0.7352087  -0.21621299 -1.3392007   0.13567004  0.21021032
  0.          0.        ]",0,-0.642205431706884,"[-0.06151695  0.7044989  -0.2162112  -1.3658767   0.1461805   0.21020892
  0.          0.        ]",0
74,"[-0.06151695  0.7044989  -0.2162112  -1.3658767   0.1461805   0.21020892
  0.          0.        ]",0,-0.58699475429458,"[-0.06357374  0.6731904  -0.21620925 -1.3925525   0.15669085  0.21020727
  0.          0.        ]",0
74,"[-0.06357374  0.6731904  -0.21620925 -1.3925525   0.15669085  0.21020727
  0.          0.        ]",0,-0.532327831468763,"[-0.06563072  0.6412836  -0.21620718 -1.4192281   0.16720112  0.21020558
  0.          0.        ]",0
74,"[-0.06563072  0.6412836  -0.21620718 -1.4192281   0.16720112  0.21020558
  0.          0.        ]",0,-0.478338207236959,"[-0.06768789  0.6087781  -0.21620493 -1.445904    0.17771132  0.21020396
  0.          0.        ]",0
74,"[-0.06768789  0.6087781  -0.21620493 -1.445904    0.17771132  0.21020396
  0.          0.        ]",0,-0.425144610417448,"[-0.06974516  0.5756741  -0.21620254 -1.4725797   0.18822144  0.21020234
  0.          0.        ]",0
74,"[-0.06974516  0.5756741  -0.21620254 -1.4725797   0.18822144  0.21020234
  0.          0.        ]",0,-0.373085183332108,"[-0.07180271  0.54197145 -0.21620004 -1.4992554   0.19873148  0.21020071
  0.          0.        ]",0
74,"[-0.07180271  0.54197145 -0.21620004 -1.4992554   0.19873148  0.21020071
  0.          0.        ]",0,-0.322481206422992,"[-0.07386036  0.5076703  -0.21619737 -1.525931    0.20924145  0.21019907
  0.          0.        ]",0
74,"[-0.07386036  0.5076703  -0.21619737 -1.525931    0.20924145  0.21019907
  0.          0.        ]",0,-0.273825158946693,"[-0.07591839  0.4727706  -0.21619454 -1.5526068   0.21975133  0.2101975
  0.          0.        ]",0
74,"[-0.07591839  0.4727706  -0.21619454 -1.5526068   0.21975133  0.2101975
  0.          0.        ]",0,-0.227747224301538,"[-0.07797642  0.4372723  -0.21619156 -1.5792825   0.2302611   0.21019557
  0.          0.        ]",0
74,"[-0.07797642  0.4372723  -0.21619156 -1.5792825   0.2302611   0.21019557
  0.          0.        ]",0,-0.185322100011661,"[-0.08003483  0.40117544 -0.21618848 -1.6059583   0.2407708   0.21019399
  0.          0.        ]",0
74,"[-0.08003483  0.40117544 -0.21618848 -1.6059583   0.2407708   0.21019399
  0.          0.        ]",0,-0.14800143041532,"[-0.08209343  0.36448002 -0.21618521 -1.6326339   0.25128046  0.21019247
  0.          0.        ]",0
74,"[-0.08209343  0.36448002 -0.21618521 -1.6326339   0.25128046  0.21019247
  0.          0.        ]",0,-0.118143391812225,"[-0.08415222  0.32718596 -0.21618183 -1.6593096   0.26178998  0.2101905
  0.          0.        ]",0
74,"[-0.08415222  0.32718596 -0.21618183 -1.6593096   0.26178998  0.2101905
  0.          0.        ]",0,-0.099586522012146,"[-0.0862113   0.28929335 -0.2161783  -1.6859853   0.2722994   0.21018894
  0.          0.        ]",0
74,"[-0.0862113   0.28929335 -0.2161783  -1.6859853   0.2722994   0.21018894
  0.          0.        ]",0,-0.098777496159755,"[-0.08827076  0.25080216 -0.21617463 -1.712661    0.28280878  0.21018751
  0.          0.        ]",0
74,"[-0.08827076  0.25080216 -0.21617463 -1.712661    0.28280878  0.21018751
  0.          0.        ]",0,-0.127269863466949,"[-0.09033032  0.21171235 -0.21617083 -1.7393365   0.2933181   0.21018612
  0.          0.        ]",0
74,"[-0.09033032  0.21171235 -0.21617083 -1.7393365   0.2933181   0.21018612
  0.          0.        ]",0,-0.20706544750675,"[-0.09239025  0.17202403 -0.2161669  -1.7660121   0.30382732  0.21018448
  0.          0.        ]",0
74,"[-0.09239025  0.17202403 -0.2161669  -1.7660121   0.30382732  0.21018448
  0.          0.        ]",0,-0.382216039965556,"[-0.09445047  0.13173702 -0.2161628  -1.7926875   0.31433645  0.21018246
  0.          0.        ]",0
74,"[-0.09445047  0.13173702 -0.2161628  -1.7926875   0.31433645  0.21018246
  0.          0.        ]",0,-0.744344283775774,"[-0.09651098  0.09085151 -0.21615858 -1.819363    0.3248455   0.21018091
  0.          0.        ]",0
74,"[-0.09651098  0.09085151 -0.21615858 -1.819363    0.3248455   0.21018091
  0.          0.        ]",0,-1.46975833375416,"[-0.09857178  0.04936739 -0.21615425 -1.8460385   0.33535445  0.21017933
  0.          0.        ]",0
74,"[-0.09857178  0.04936739 -0.21615425 -1.8460385   0.33535445  0.21017933
  0.          0.        ]",0,7.23413670127974,"[-0.10063295  0.00728457 -0.21614973 -1.8727139   0.3458633   0.21017773
  0.          1.        ]",0
74,"[-0.10063295  0.00728457 -0.21614973 -1.8727139   0.3458633   0.21017773
  0.          1.        ]",0,-100,"[-0.10293398 -0.02513808 -0.00745941 -0.81808496  0.21706544 -6.225682
  0.          1.        ]",1
75,"[ 8.8119508e-05  1.4021549e+00  8.9032827e-03 -3.8955757e-01
 -9.5237432e-05 -2.0167085e-03  0.0000000e+00  0.0000000e+00]",0,-1.63880561177334,"[ 1.7595291e-04  1.3928131e+00  8.8913981e-03 -4.1519418e-01
 -1.9502241e-04 -1.9953637e-03  0.0000000e+00  0.0000000e+00]",0
75,"[ 1.7595291e-04  1.3928131e+00  8.8913981e-03 -4.1519418e-01
 -1.9502241e-04 -1.9953637e-03  0.0000000e+00  0.0000000e+00]",0,-1.68464765104753,"[ 2.6388169e-04  1.3828706e+00  8.8917539e-03 -4.4188929e-01
 -2.9461866e-04 -1.9921856e-03  0.0000000e+00  0.0000000e+00]",0
75,"[ 2.6388169e-04  1.3828706e+00  8.8917539e-03 -4.4188929e-01
 -2.9461866e-04 -1.9921856e-03  0.0000000e+00  0.0000000e+00]",0,-1.62244077289731,"[ 3.5171508e-04  1.3723280e+00  8.8920472e-03 -4.6856177e-01
 -3.9418496e-04 -1.9916114e-03  0.0000000e+00  0.0000000e+00]",0
75,"[ 3.5171508e-04  1.3723280e+00  8.8920472e-03 -4.6856177e-01
 -3.9418496e-04 -1.9916114e-03  0.0000000e+00  0.0000000e+00]",0,-1.56211914607815,"[ 4.3964386e-04  1.3611853e+00  8.8923424e-03 -4.9523062e-01
 -4.9373601e-04 -1.9912866e-03  0.0000000e+00  0.0000000e+00]",0
75,"[ 4.3964386e-04  1.3611853e+00  8.8923424e-03 -4.9523062e-01
 -4.9373601e-04 -1.9912866e-03  0.0000000e+00  0.0000000e+00]",0,-1.50208328986488,"[ 5.2747724e-04  1.3494425e+00  8.8926349e-03 -5.2189875e-01
 -5.9325760e-04 -1.9909239e-03  0.0000000e+00  0.0000000e+00]",0
75,"[ 5.2747724e-04  1.3494425e+00  8.8926349e-03 -5.2189875e-01
 -5.9325760e-04 -1.9909239e-03  0.0000000e+00  0.0000000e+00]",0,-1.44215411549868,"[ 6.1531068e-04  1.3370998e+00  8.8929292e-03 -5.4856712e-01
 -6.9278729e-04 -1.9909472e-03  0.0000000e+00  0.0000000e+00]",0
75,"[ 6.1531068e-04  1.3370998e+00  8.8929292e-03 -5.4856712e-01
 -6.9278729e-04 -1.9909472e-03  0.0000000e+00  0.0000000e+00]",0,-1.38216478950531,"[ 7.0333481e-04  1.3241570e+00  8.8932198e-03 -5.7523537e-01
 -7.9233461e-04 -1.9908436e-03  0.0000000e+00  0.0000000e+00]",0
75,"[ 7.0333481e-04  1.3241570e+00  8.8932198e-03 -5.7523537e-01
 -7.9233461e-04 -1.9908436e-03  0.0000000e+00  0.0000000e+00]",0,-1.32221629291703,"[ 7.9126359e-04  1.3106141e+00  8.8935113e-03 -6.0190380e-01
 -8.9186028e-04 -1.9905916e-03  0.0000000e+00  0.0000000e+00]",0
75,"[ 7.9126359e-04  1.3106141e+00  8.8935113e-03 -6.0190380e-01
 -8.9186028e-04 -1.9905916e-03  0.0000000e+00  0.0000000e+00]",0,-1.26221272323843,"[ 8.7928772e-04  1.2964712e+00  8.8938009e-03 -6.2857205e-01
 -9.9137530e-04 -1.9902878e-03  0.0000000e+00  0.0000000e+00]",0
75,"[ 8.7928772e-04  1.2964712e+00  8.8938009e-03 -6.2857205e-01
 -9.9137530e-04 -1.9902878e-03  0.0000000e+00  0.0000000e+00]",0,-1.20226412436057,"[ 9.6721650e-04  1.2817284e+00  8.8940933e-03 -6.5524048e-01
 -1.0908726e-03 -1.9900680e-03  0.0000000e+00  0.0000000e+00]",0
75,"[ 9.6721650e-04  1.2817284e+00  8.8940933e-03 -6.5524048e-01
 -1.0908726e-03 -1.9900680e-03  0.0000000e+00  0.0000000e+00]",3,-1.33776719756591,"[ 1.1293411e-03  1.2663946e+00  1.8202076e-02 -6.8150419e-01
 -3.0558466e-03 -3.9303057e-02  0.0000000e+00  0.0000000e+00]",0
75,"[ 1.1293411e-03  1.2663946e+00  1.8202076e-02 -6.8150419e-01
 -3.0558466e-03 -3.9303057e-02  0.0000000e+00  0.0000000e+00]",3,-1.58473683098833,"[ 0.00138607  1.2504593   0.03005065 -0.7082549  -0.00739339 -0.08675919
  0.          0.        ]",0
75,"[ 0.00138607  1.2504593   0.03005065 -0.7082549  -0.00739339 -0.08675919
  0.          0.        ]",0,-1.44484496974039,"[ 0.0016428   1.233924    0.03006361 -0.73492455 -0.01172968 -0.0867336
  0.          0.        ]",0
75,"[ 0.0016428   1.233924    0.03006361 -0.73492455 -0.01172968 -0.0867336
  0.          0.        ]",3,-1.6470030284469,"[ 0.0019825   1.2167952   0.04046789 -0.76134527 -0.01814718 -0.12836191
  0.          0.        ]",0
75,"[ 0.0019825   1.2167952   0.04046789 -0.76134527 -0.01814718 -0.12836191
  0.          0.        ]",0,-1.53245950225664,"[ 0.00232248  1.199067    0.04048689 -0.78801715 -0.02456283 -0.12832482
  0.          0.        ]",0
75,"[ 0.00232248  1.199067    0.04048689 -0.78801715 -0.02456283 -0.12832482
  0.          0.        ]",0,-1.4726847336091,"[ 0.00266266  1.1807392   0.04050521 -0.81468904 -0.03097793 -0.12831381
  0.          0.        ]",0
75,"[ 0.00266266  1.1807392   0.04050521 -0.81468904 -0.03097793 -0.12831381
  0.          0.        ]",3,-1.71217003606591,"[ 0.00306892  1.1617992   0.04880008 -0.84196407 -0.03905681 -0.16159222
  0.          0.        ]",0
75,"[ 0.00306892  1.1617992   0.04880008 -0.84196407 -0.03905681 -0.16159222
  0.          0.        ]",0,-1.51712332334131,"[ 0.00347557  1.14226     0.04882342 -0.86863834 -0.04713376 -0.16155364
  0.          0.        ]",0
75,"[ 0.00347557  1.14226     0.04882342 -0.86863834 -0.04713376 -0.16155364
  0.          0.        ]",0,-1.45738431698732,"[ 0.00388241  1.1221217   0.04884612 -0.89531255 -0.05520983 -0.16153571
  0.          0.        ]",0
75,"[ 0.00388241  1.1221217   0.04884612 -0.89531255 -0.05520983 -0.16153571
  0.          0.        ]",3,-1.74154599904492,"[ 0.0043642   1.1013696   0.0582447  -0.9227076  -0.06517529 -0.1993275
  0.          0.        ]",0
75,"[ 0.0043642   1.1013696   0.0582447  -0.9227076  -0.06517529 -0.1993275
  0.          0.        ]",0,-1.52424462532184,"[ 0.00484648  1.080019    0.05827278 -0.9493851  -0.07513846 -0.19928119
  0.          0.        ]",0
75,"[ 0.00484648  1.080019    0.05827278 -0.9493851  -0.07513846 -0.19928119
  0.          0.        ]",0,-1.4645991524531,"[ 0.00532904  1.0580697   0.0583001  -0.976063   -0.08510046 -0.19925813
  0.          0.        ]",0
75,"[ 0.00532904  1.0580697   0.0583001  -0.976063   -0.08510046 -0.19925813
  0.          0.        ]",3,-1.78773955477379,"[ 0.00590944  1.0355182   0.07053968 -1.003043   -0.0975081  -0.24817447
  0.          0.        ]",0
75,"[ 0.00590944  1.0355182   0.07053968 -1.003043   -0.0975081  -0.24817447
  0.          0.        ]",0,-1.58815464317419,"[ 0.00649042  1.0123688   0.07057344 -1.0297271  -0.10991278 -0.24811558
  0.          0.        ]",0
75,"[ 0.00649042  1.0123688   0.07057344 -1.0297271  -0.10991278 -0.24811558
  0.          0.        ]",0,-1.62005641927874,"[ 0.00707006  0.9885999   0.07044877 -1.0573591  -0.12231714 -0.24808714
  0.          0.        ]",0
75,"[ 0.00707006  0.9885999   0.07044877 -1.0573591  -0.12231714 -0.24808714
  0.          0.        ]",3,-1.90662158551413,"[ 0.00774317  0.9642171   0.08217102 -1.0849621  -0.1370944  -0.295545
  0.          0.        ]",0
75,"[ 0.00774317  0.9642171   0.08217102 -1.0849621  -0.1370944  -0.295545
  0.          0.        ]",0,-1.64139427141544,"[ 0.00841665  0.93923724  0.08216747 -1.1116469  -0.15187141 -0.29554036
  0.          0.        ]",0
75,"[ 0.00841665  0.93923724  0.08216747 -1.1116469  -0.15187141 -0.29554036
  0.          0.        ]",0,-1.58209111308841,"[ 0.00909033  0.9136602   0.08216353 -1.1383318  -0.16664815 -0.29553545
  0.          0.        ]",0
75,"[ 0.00909033  0.9136602   0.08216353 -1.1383318  -0.16664815 -0.29553545
  0.          0.        ]",0,-1.52278254420705,"[ 0.00976439  0.88748616  0.08215918 -1.1650165  -0.18142469 -0.2955311
  0.          0.        ]",0
75,"[ 0.00976439  0.88748616  0.08215918 -1.1650165  -0.18142469 -0.2955311
  0.          0.        ]",0,-1.46344926951369,"[ 0.01043882  0.86071503  0.08215444 -1.1917013  -0.19620103 -0.29552704
  0.          0.        ]",0
75,"[ 0.01043882  0.86071503  0.08215444 -1.1917013  -0.19620103 -0.29552704
  0.          0.        ]",0,-1.40408325706943,"[ 0.01111364  0.8333465   0.0821493  -1.2183858  -0.21097718 -0.29552314
  0.          0.        ]",0
